text_input,output
"<mml:mi>x</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msqrt>
<mml:mi>m</mml:mi>
</mml:msqrt>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:mi>e</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>κ</mml:mi>
<mml:mrow>
<mml:mi>Δ</mml:mi>
<mml:mi>L</mml:mi>
<mml:mi>ξ</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
</mml:mfrac>
</mml:mrow>
</mml:mrow>","x = Symbol('x')
m = Symbol('m')
e = Symbol('e')
κ_ΔLξ = Symbol('κ_ΔLξ')
e = Eq(x, sqrt(m) + log(e)/log(κ_ΔLξ))"
"<mml:msub>
<mml:mi>φ</mml:mi>
<mml:mi>H</mml:mi>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msup>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:mi>Η</mml:mi>
<mml:mi>ω</mml:mi>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>o</mml:mi>
<mml:mrow>
<mml:mi>σ</mml:mi>
<mml:mi>ψ</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
</mml:msup>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>Κ</mml:mi>
<mml:mrow>
<mml:mi>G</mml:mi>
<mml:mi>p</mml:mi>
<mml:mi>Χ</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","φ_H = Symbol('φ_H')
o_σψ = Symbol('o_σψ')
Η = Symbol('Η')
ω = Symbol('ω')
Κ_GpΧ = Symbol('Κ_GpΧ')
e = Eq(φ_H, sin(Η*ω)**tan(o_σψ)*cos(Κ_GpΧ))"
"<mml:msub>
<mml:mi>M</mml:mi>
<mml:mrow>
<mml:mi>τ</mml:mi>
<mml:mi>Η</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mi>e</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mn>5</mml:mn>
</mml:mfrac>
</mml:mrow>","M_τΗ = Symbol('M_τΗ')
e = Symbol('e')
e = Eq(M_τΗ, tan(e)/5)"
"<mml:mi>l</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:msqrt>
<mml:msub>
<mml:mi>Σ</mml:mi>
<mml:mrow>
<mml:mi>ο</mml:mi>
<mml:mi>λ</mml:mi>
</mml:mrow>
</mml:msub>
</mml:msqrt>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:msub>
<mml:mi>B</mml:mi>
<mml:mrow>
<mml:mi>ν</mml:mi>
<mml:mi>Ν</mml:mi>
<mml:mi>T</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>-</mml:mo>
<mml:mn>6</mml:mn>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
</mml:mrow>
<mml:mo>-</mml:mo>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:msup>
<mml:mi>μ</mml:mi>
<mml:mi>s</mml:mi>
</mml:msup>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","l = Symbol('l')
Σ_ολ = Symbol('Σ_ολ')
B_νΝT = Symbol('B_νΝT')
s = Symbol('s')
μ = Symbol('μ')
e = Eq(l, sqrt(Σ_ολ)*tan(B_νΝT - 6) - sin(μ**s))"
"<mml:mi>S</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mrow>
<mml:mfrac>
<mml:mi>j</mml:mi>
<mml:mi>Π</mml:mi>
</mml:mfrac>
</mml:mrow>
</mml:msup>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:mi>Ψ</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","S = Symbol('S')
j = Symbol('j')
Π = Symbol('Π')
Ψ = Symbol('Ψ')
e = Eq(S, exp(j/Π)*log(Ψ))"
"<mml:msub>
<mml:mi>H</mml:mi>
<mml:mi>Z</mml:mi>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mo>-</mml:mo>
<mml:msqrt>
<mml:mrow>
<mml:msub>
<mml:mi>w</mml:mi>
<mml:mi>T</mml:mi>
</mml:msub>
<mml:mo>-</mml:mo>
<mml:msub>
<mml:mi>Ο</mml:mi>
<mml:mi>r</mml:mi>
</mml:msub>
</mml:mrow>
</mml:msqrt>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mi>τ</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","H_Z = Symbol('H_Z')
w_T = Symbol('w_T')
Ο_r = Symbol('Ο_r')
τ = Symbol('τ')
e = Eq(H_Z, -sqrt(w_T - Ο_r) + cos(τ))"
"<mml:msub>
<mml:mi>η</mml:mi>
<mml:mi>w</mml:mi>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msub>
<mml:mi>x</mml:mi>
<mml:mrow>
<mml:mi>C</mml:mi>
<mml:mi>f</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>-</mml:mo>
<mml:msqrt>
<mml:mi>ε</mml:mi>
</mml:msqrt>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mi>α</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","η_w = Symbol('η_w')
x_Cf = Symbol('x_Cf')
ε = Symbol('ε')
α = Symbol('α')
e = Eq(η_w, x_Cf - sqrt(ε) + cos(α))"
"<mml:mi>Ο</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mi>f</mml:mi>
</mml:msup>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mi>η</mml:mi>
</mml:msup>
</mml:mfrac>
</mml:mrow>","Ο = Symbol('Ο')
f = Symbol('f')
η = Symbol('η')
e = Eq(Ο, exp(f)*exp(-η))"
"<mml:mi>O</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mi>P</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:msup>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:msup>
<mml:msub>
<mml:mi>λ</mml:mi>
<mml:mrow>
<mml:mi>κ</mml:mi>
<mml:mi>q</mml:mi>
</mml:mrow>
</mml:msub>
<mml:msub>
<mml:mi>Τ</mml:mi>
<mml:mrow>
<mml:mi>C</mml:mi>
<mml:mi>ξ</mml:mi>
<mml:mi>u</mml:mi>
</mml:mrow>
</mml:msub>
</mml:msup>
</mml:msup>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>X</mml:mi>
<mml:mrow>
<mml:mi>Π</mml:mi>
<mml:mi>7</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
</mml:msup>
</mml:mfrac>
</mml:mrow>","O = Symbol('O')
P = Symbol('P')
X_Π7 = Symbol('X_Π7')
Τ_Cξu = Symbol('Τ_Cξu')
λ_κq = Symbol('λ_κq')
e = Eq(O, cos(P)/exp(λ_κq**Τ_Cξu)**tan(X_Π7))"
"<mml:mi>Ι</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mi>l</mml:mi>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:mi>a</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","Ι = Symbol('Ι')
l = Symbol('l')
a = Symbol('a')
e = Eq(Ι, l*log(a))"
"<mml:mi>b</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:msub>
<mml:mi>K</mml:mi>
<mml:mrow>
<mml:mi>χ</mml:mi>
<mml:mi>m</mml:mi>
<mml:mi>Ζ</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mi>r</mml:mi>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mi>U</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","b = Symbol('b')
K_χmΖ = Symbol('K_χmΖ')
r = Symbol('r')
U = Symbol('U')
e = Eq(b, sin(K_χmΖ*r) + cos(U))"
"<mml:mi>G</mml:mi>
<mml:mo>=</mml:mo>
<mml:msup>
<mml:mi>Δ</mml:mi>
<mml:mrow>
<mml:mfrac>
<mml:msup>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mi>β</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:msup>
<mml:msub>
<mml:mi>t</mml:mi>
<mml:mrow>
<mml:mi>τ</mml:mi>
<mml:mi>I</mml:mi>
</mml:mrow>
</mml:msub>
<mml:msub>
<mml:mi>v</mml:mi>
<mml:mrow>
<mml:mi>I</mml:mi>
<mml:mi>i</mml:mi>
</mml:mrow>
</mml:msub>
</mml:msup>
</mml:mfenced>
</mml:mrow>
</mml:msup>
<mml:mn>2</mml:mn>
</mml:mfrac>
</mml:mrow>
</mml:msup>","G = Symbol('G')
v_Ii = Symbol('v_Ii')
t_τI = Symbol('t_τI')
β = Symbol('β')
Δ = Symbol('Δ')
e = Eq(G, Δ**(tan(β)**cos(t_τI**v_Ii)/2))"
"<mml:mi>δ</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mo>-</mml:mo>
<mml:msqrt>
<mml:msup>
<mml:mi>i</mml:mi>
<mml:msub>
<mml:mi>s</mml:mi>
<mml:mrow>
<mml:mi>Ε</mml:mi>
<mml:mi>Κ</mml:mi>
</mml:mrow>
</mml:msub>
</mml:msup>
</mml:msqrt>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:msub>
<mml:mi>θ</mml:mi>
<mml:mrow>
<mml:mi>B</mml:mi>
<mml:mi>ω</mml:mi>
</mml:mrow>
</mml:msub>
</mml:msup>
<mml:mn>8</mml:mn>
</mml:mfrac>
</mml:mrow>
</mml:mrow>","δ = Symbol('δ')
s_ΕΚ = Symbol('s_ΕΚ')
i = Symbol('i')
θ_Bω = Symbol('θ_Bω')
e = Eq(δ, -sqrt(i**s_ΕΚ) + exp(θ_Bω)/8)"
"<mml:mi>I</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:msub>
<mml:mi>k</mml:mi>
<mml:mi>i</mml:mi>
</mml:msub>
</mml:msup>
<mml:mrow>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:msub>
<mml:mi>φ</mml:mi>
<mml:mrow>
<mml:mi>l</mml:mi>
<mml:mi>X</mml:mi>
<mml:mi>Ψ</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>-</mml:mo>
<mml:mn>8</mml:mn>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:msub>
<mml:mi>Y</mml:mi>
<mml:mi>O</mml:mi>
</mml:msub>
<mml:mo>+</mml:mo>
<mml:mn>5</mml:mn>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
</mml:mrow>
</mml:mfrac>
</mml:mrow>","I = Symbol('I')
k_i = Symbol('k_i')
φ_lXΨ = Symbol('φ_lXΨ')
Y_O = Symbol('Y_O')
e = Eq(I, exp(k_i)/(log(φ_lXΨ - 8)*tan(Y_O + 5)))"
"<mml:mi>j</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mo>-</mml:mo>
<mml:msqrt>
<mml:mi>x</mml:mi>
</mml:msqrt>
</mml:mrow>
<mml:mo>-</mml:mo>
<mml:msqrt>
<mml:msub>
<mml:mi>μ</mml:mi>
<mml:mrow>
<mml:mi>x</mml:mi>
<mml:mi>v</mml:mi>
</mml:mrow>
</mml:msub>
</mml:msqrt>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:mi>μ</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","j = Symbol('j')
x = Symbol('x')
μ_xv = Symbol('μ_xv')
μ = Symbol('μ')
e = Eq(j, -sqrt(x) - sqrt(μ_xv) + sin(μ))"
"<mml:msub>
<mml:mi>Ζ</mml:mi>
<mml:mrow>
<mml:mi>u</mml:mi>
<mml:mi>m</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:mi>Ε</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mo>-</mml:mo>
<mml:mn>6</mml:mn>
</mml:mrow>","Ζ_um = Symbol('Ζ_um')
Ε = Symbol('Ε')
e = Eq(Ζ_um, sin(Ε) - 6)"
"<mml:mi>Ρ</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msup>
<mml:msub>
<mml:mi>Π</mml:mi>
<mml:mrow>
<mml:mi>4</mml:mi>
<mml:mi>h</mml:mi>
<mml:mi>T</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mrow>
<mml:mfrac>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mi>Ν</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mn>2</mml:mn>
</mml:mfrac>
</mml:mrow>
</mml:msup>
<mml:mo>-</mml:mo>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:mi>w</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","Ρ = Symbol('Ρ')
Ν = Symbol('Ν')
Π_4hT = Symbol('Π_4hT')
w = Symbol('w')
e = Eq(Ρ, Π_4hT**(tan(Ν)/2) - log(w))"
"<mml:mi>u</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mi>ν</mml:mi>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mi>Ω</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mn>1</mml:mn>
</mml:mrow>","u = Symbol('u')
ν = Symbol('ν')
Ω = Symbol('Ω')
e = Eq(u, ν + tan(Ω) + 1)"
"<mml:mi>Ρ</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msqrt>
<mml:msub>
<mml:mi>d</mml:mi>
<mml:mrow>
<mml:mi>g</mml:mi>
<mml:mi>Q</mml:mi>
<mml:mi>d</mml:mi>
</mml:mrow>
</mml:msub>
</mml:msqrt>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mi>Γ</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","Ρ = Symbol('Ρ')
d_gQd = Symbol('d_gQd')
Γ = Symbol('Γ')
e = Eq(Ρ, sqrt(d_gQd)*tan(Γ))"
"<mml:mi>U</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>R</mml:mi>
<mml:mrow>
<mml:mi>Ν</mml:mi>
<mml:mi>g</mml:mi>
<mml:mi>Τ</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:mfrac>
<mml:mi>Β</mml:mi>
<mml:mi>B</mml:mi>
</mml:mfrac>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
<mml:mo>-</mml:mo>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:msup>
<mml:mi>Π</mml:mi>
<mml:mn>9</mml:mn>
</mml:msup>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","U = Symbol('U')
R_ΝgΤ = Symbol('R_ΝgΤ')
Β = Symbol('Β')
B = Symbol('B')
Π = Symbol('Π')
e = Eq(U, log(R_ΝgΤ) + sin(Β/B) - tan(Π**9))"
"<mml:mi>Q</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mo>-</mml:mo>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mrow>
<mml:mn>2</mml:mn>
<mml:mi>c</mml:mi>
</mml:mrow>
</mml:msup>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mi>x</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","Q = Symbol('Q')
c = Symbol('c')
x = Symbol('x')
e = Eq(Q, -exp(2*c) + tan(x))"
"<mml:mi>σ</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:msub>
<mml:mi>F</mml:mi>
<mml:mrow>
<mml:mi>Ρ</mml:mi>
<mml:mi>Z</mml:mi>
</mml:mrow>
</mml:msub>
</mml:msup>
<mml:mn>7</mml:mn>
</mml:mfrac>
</mml:mrow>","σ = Symbol('σ')
F_ΡZ = Symbol('F_ΡZ')
e = Eq(σ, exp(F_ΡZ)/7)"
"<mml:mi>ε</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mi>v</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mfrac>
<mml:mn>1</mml:mn>
<mml:mn>2</mml:mn>
</mml:mfrac>
</mml:msup>
</mml:mfrac>
</mml:mrow>","ε = Symbol('ε')
v = Symbol('v')
e = Eq(ε, exp(Rational(-1, 2))*tan(v))"
"<mml:mi>D</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msqrt>
<mml:mi>Ν</mml:mi>
</mml:msqrt>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:msup>
<mml:mi>H</mml:mi>
<mml:mn>2</mml:mn>
</mml:msup>
</mml:mfenced>
</mml:mrow>
<mml:mo>-</mml:mo>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:mi>s</mml:mi>
<mml:mo>-</mml:mo>
<mml:mi>λ</mml:mi>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","D = Symbol('D')
Ν = Symbol('Ν')
H = Symbol('H')
s = Symbol('s')
λ = Symbol('λ')
e = Eq(D, sqrt(Ν) + log(H**2) - cos(s - λ))"
"<mml:mi>β</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mo>-</mml:mo>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:msup>
<mml:mi>p</mml:mi>
<mml:mi>i</mml:mi>
</mml:msup>
</mml:mfenced>
</mml:mrow>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>λ</mml:mi>
<mml:mrow>
<mml:mi>Ε</mml:mi>
<mml:mi>7</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","β = Symbol('β')
i = Symbol('i')
p = Symbol('p')
λ_Ε7 = Symbol('λ_Ε7')
e = Eq(β, -log(p**i) + tan(λ_Ε7))"
"<mml:mi>λ</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:mrow>
<mml:mi>n</mml:mi>
<mml:msqrt>
<mml:mi>Φ</mml:mi>
</mml:msqrt>
</mml:mrow>
<mml:mn>6</mml:mn>
</mml:mfrac>
</mml:mrow>","λ = Symbol('λ')
n = Symbol('n')
Φ = Symbol('Φ')
e = Eq(λ, n*sqrt(Φ)/6)"
"<mml:msub>
<mml:mi>R</mml:mi>
<mml:mrow>
<mml:mi>μ</mml:mi>
<mml:mi>m</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msqrt>
<mml:mi>P</mml:mi>
</mml:msqrt>
<mml:mo>-</mml:mo>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:msub>
<mml:mi>η</mml:mi>
<mml:mrow>
<mml:mi>l</mml:mi>
<mml:mi>O</mml:mi>
</mml:mrow>
</mml:msub>
</mml:msup>
</mml:mrow>","R_μm = Symbol('R_μm')
P = Symbol('P')
η_lO = Symbol('η_lO')
e = Eq(R_μm, sqrt(P) - exp(η_lO))"
"<mml:mi>ζ</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mo>-</mml:mo>
<mml:mfrac>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:msub>
<mml:mi>g</mml:mi>
<mml:mrow>
<mml:mi>4</mml:mi>
<mml:mi>α</mml:mi>
<mml:mi>e</mml:mi>
</mml:mrow>
</mml:msub>
</mml:msup>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:mi>R</mml:mi>
<mml:mo>-</mml:mo>
<mml:mn>2</mml:mn>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
</mml:mfrac>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>κ</mml:mi>
<mml:mrow>
<mml:mi>W</mml:mi>
<mml:mi>κ</mml:mi>
<mml:mi>Χ</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","ζ = Symbol('ζ')
g_4αe = Symbol('g_4αe')
R = Symbol('R')
κ_WκΧ = Symbol('κ_WκΧ')
e = Eq(ζ, -exp(g_4αe)/log(R - 2) + tan(κ_WκΧ))"
"<mml:mi>G</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mo>-</mml:mo>
<mml:mfrac>
<mml:msqrt>
<mml:msup>
<mml:mi>m</mml:mi>
<mml:mi>κ</mml:mi>
</mml:msup>
</mml:msqrt>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mi>ε</mml:mi>
</mml:msup>
</mml:mfrac>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:msub>
<mml:mi>V</mml:mi>
<mml:mrow>
<mml:mi>1</mml:mi>
<mml:mi>a</mml:mi>
</mml:mrow>
</mml:msub>
</mml:msup>
</mml:mrow>","G = Symbol('G')
κ = Symbol('κ')
m = Symbol('m')
ε = Symbol('ε')
V_1a = Symbol('V_1a')
e = Eq(G, -sqrt(m**κ)*exp(-ε) + exp(V_1a))"
"<mml:msub>
<mml:mi>s</mml:mi>
<mml:mrow>
<mml:mi>Δ</mml:mi>
<mml:mi>2</mml:mi>
<mml:mi>ψ</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:msup>
<mml:msub>
<mml:mi>ν</mml:mi>
<mml:mrow>
<mml:mi>x</mml:mi>
<mml:mi>Ε</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mrow>
<mml:mfrac>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:mi>μ</mml:mi>
<mml:mo>-</mml:mo>
<mml:mn>8</mml:mn>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
<mml:mn>2</mml:mn>
</mml:mfrac>
</mml:mrow>
</mml:msup>","s_Δ2ψ = Symbol('s_Δ2ψ')
μ = Symbol('μ')
ν_xΕ = Symbol('ν_xΕ')
e = Eq(s_Δ2ψ, ν_xΕ**(cos(μ - 8)/2))"
"<mml:msub>
<mml:mi>Ψ</mml:mi>
<mml:mrow>
<mml:mi>z</mml:mi>
<mml:mi>u</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mi>ζ</mml:mi>
<mml:mo>+</mml:mo>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:msub>
<mml:mi>Υ</mml:mi>
<mml:mi>Λ</mml:mi>
</mml:msub>
</mml:msup>
</mml:mrow>","Ψ_zu = Symbol('Ψ_zu')
ζ = Symbol('ζ')
Υ_Λ = Symbol('Υ_Λ')
e = Eq(Ψ_zu, ζ + exp(Υ_Λ))"
"<mml:msub>
<mml:mi>P</mml:mi>
<mml:mrow>
<mml:mi>c</mml:mi>
<mml:mi>O</mml:mi>
<mml:mi>M</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msqrt>
<mml:mi>ψ</mml:mi>
</mml:msqrt>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:mi>Χ</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:msub>
<mml:mi>P</mml:mi>
<mml:mrow>
<mml:mi>c</mml:mi>
<mml:mi>O</mml:mi>
<mml:mi>M</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>+</mml:mo>
<mml:mi>Z</mml:mi>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","P_cOM = Symbol('P_cOM')
ψ = Symbol('ψ')
Χ = Symbol('Χ')
Z = Symbol('Z')
e = Eq(P_cOM, sqrt(ψ)*log(Χ)*sin(P_cOM + Z))"
"<mml:msub>
<mml:mi>P</mml:mi>
<mml:mrow>
<mml:mi>h</mml:mi>
<mml:mi>Η</mml:mi>
<mml:mi>Ν</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mo>-</mml:mo>
<mml:msqrt>
<mml:mi>ν</mml:mi>
</mml:msqrt>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:msub>
<mml:mi>d</mml:mi>
<mml:mrow>
<mml:mi>f</mml:mi>
<mml:mi>H</mml:mi>
<mml:mi>Υ</mml:mi>
</mml:mrow>
</mml:msub>
</mml:msup>
</mml:mrow>","P_hΗΝ = Symbol('P_hΗΝ')
ν = Symbol('ν')
d_fHΥ = Symbol('d_fHΥ')
e = Eq(P_hΗΝ, -sqrt(ν) + exp(d_fHΥ))"
